dob,name,subj_id,hundred_m,long_jump,shot_put,high_jump,four_hundred_m,hurdles,discus,pole_vault,javelin,fifteen_hundred_m,age,points,date,athlete_id
1980-08-01,Romain BARRAS,1812,11.19,7.04,15.54,1.98,50.57,14.66,43.88,4.8,59.63,269,35.931553730321696,8002,2016-07-07,773
1983-07-18,Mikk PAHAPILL,1489,11.16,7.41,15.38,2.06,51.16,14.81,47.38,4.8,57.85,295,22.861054072553046,8002,2006-05-28,626
1991-08-13,Paweł WIESIOŁEK,1662,10.79,7.35,14.19,2.12,50.83,14.52,44.5,4.5,55.58,282,25.790554414784395,8002,2017-05-28,707
1997-08-09,Alec DIAMOND,56,10.97,7.83,13.92,1.93,48.61,14.59,47.42,4.8,48.28,285,24.646132785763175,8002,2022-04-02,19
1991-09-27,Dakotah KEYS,452,10.94,7.18,12.7,2.09,51.14,14.6,35.69,4.9,66.81,265,21.60438056125941,8001,2013-05-05,177
1980-05-14,Eugène MARTINEAU,636,11.33,7.38,13.88,1.98,49.76,15.13,41.2,4.8,66.81,267,26.132785763175907,8001,2006-07-02,246
1991-10-27,Adam Sebastian HELCELET,21,11.06,7.22,14.82,2,49.67,14.36,40.92,4.76,60.68,280,22.595482546201232,8001,2014-06-01,8
1980-08-01,Romain BARRAS,1812,10.99,7.31,14.91,2.02,50.2,14.66,42.85,4.7,57.94,277,34.847364818617386,8001,2015-06-07,773
1991-10-27,Adam Sebastian HELCELET,21,11.13,7.28,15.3,1.99,50.16,14.36,43.44,4.6,63.44,287,30.803559206023273,8000,2022-08-16,8
1977-04-29,Attila ZSIVOCZKY-PANDEL,250,11.13,6.92,15.09,2.01,49.33,15.01,46.93,4.4,61.04,264,28.38877481177276,8000,2005-09-18,96
1992-07-18,Niels PITTOMVILS,1554,11.36,7.35,13.38,1.98,48.94,14.59,44.67,5,57.75,275,21.965776865160848,8000,2014-07-06,656
1997-08-09,Alec DIAMOND,56,11.07,7.74,14.28,2.01,49.44,15.03,47.73,4.8,50.98,286,23.860369609856264,8000,2021-06-19,19
1992-07-18,Niels PITTOMVILS,1554,11.15,7.21,13.62,1.97,50.11,14.88,43.75,5.3,54.58,269,22.86652977412731,7999,2015-05-31,656
1989-06-07,Eduard MIKHAN,595,10.84,7.47,13.34,1.92,48.09,14.37,45.04,4.65,53.39,274,21.141683778234086,7999,2010-07-29,226
1989-06-07,Eduard MIKHAN,595,10.94,7.4,13.89,1.94,48.47,14.38,44.36,4.6,52.75,267,21.023956194387406,7999,2010-06-16,226
1993-02-28,Lindon VICTOR,1251,10.83,7.11,14.8,1.98,49.8,15.74,53.24,4.4,63.54,284,23.468856947296374,7998,2016-08-18,523
1991-10-27,Adam Sebastian HELCELET,21,10.96,7.3,13.99,2.03,49.98,14.24,39.12,4.8,61.66,282,20.670773442847366,7998,2012-06-28,8
1982-04-03,Jacob MINAH,862,10.69,7.53,13.54,1.98,47.53,14.39,40.35,4.7,49.56,275,25.204654346338124,7998,2007-06-17,367
1990-01-15,Jeremy TAIWO,940,10.95,7.18,13.57,2.09,48.56,14.74,40.75,4.8,48.34,258,23.301848049281315,7998,2013-05-05,392
1972-05-11,Tomáš DVOŘÁK,2144,11.25,7.26,15.85,1.97,51.2,14.61,42.91,4.8,64.16,282,34.25051334702259,7997,2006-08-11,912
1985-08-07,Norman MÜLLER,1591,11.07,7.3,14.82,2,49.43,14.98,38.79,4.76,58.64,262,25.806981519507186,7997,2011-05-29,672
1994-04-25,Janek ÕIGLANE,905,11.4,7.2,14.77,1.95,50.69,14.46,42.04,4.7,70.61,276,25.19917864476386,7996,2019-07-07,380
1972-05-11,Tomáš DVOŘÁK,2144,11.22,7.26,14.99,1.95,50.35,14.67,43.45,4.8,62.41,274,33.35523613963039,7996,2005-09-18,912
1983-08-07,Haifeng QI,747,11.23,7.58,12.84,1.93,49.44,14.76,48.3,4.71,59.34,272,19.835728952772072,7996,2003-06-08,303
1994-08-28,Hunter PRICE,803,11,7.41,14.38,2.09,49.65,14.35,41.22,4.4,58.37,280,27.750855578370977,7996,2022-05-29,331
1988-03-14,Miller MOSS,1494,10.58,7.24,13.59,1.99,47.23,14.1,39.08,4.9,49.81,284,23.238877481177276,7996,2011-06-10,630
1984-08-25,Igor SARCEVIĆ,815,10.98,7.36,13.96,2.01,49.64,14.23,39.69,5.05,55.23,282,25.924709103353866,7995,2010-07-29,339
1981-07-23,Dmitriy KARPOV,557,11.21,7.57,14.17,2.09,48.71,14.54,46.69,4.6,49.85,285,21.215605749486652,7995,2002-10-10,214
1983-07-18,Mikk PAHAPILL,1489,11.1,7.48,14.37,2.1,51.74,14.68,44.41,4.5,63.5,285,22.171115674195757,7994,2005-09-18,626
1984-01-03,Robert Jacob ARNOLD,1790,11.17,6.83,14.31,2.04,49.53,14.28,44.19,5.05,55.57,278,25.349760438056126,7994,2009-05-10,762
1997-04-23,Artyom MAKARENKO,232,10.71,7.27,14.32,2.02,48.6,13.78,36.17,4.8,50.41,275,25.34154688569473,7994,2022-08-26,86
1997-11-20,Risto LILLEMETS,1786,10.97,7.15,14.01,2,50.81,14.7,40.98,4.85,65.36,275,23.080082135523615,7993,2020-12-19,761
1978-10-25,Vitaliy SMIRNOV,2238,10.89,7.07,13.88,1.94,49.11,14.77,42.47,4.7,60.88,263,25.831622176591377,7993,2004-08-24,948
1995-01-28,Scott FILIP,1893,10.61,7.43,13.93,1.94,47.96,14.51,38.13,4.8,58.49,286,24.490075290896645,7993,2019-07-26,807
1992-10-24,Pau TONNESEN,1645,11.22,7.46,14.51,1.99,50.72,14.57,45.61,5.2,53.59,288,23.45516769336071,7993,2016-04-08,700
1979-02-12,Stefan DREWS,1978,11.11,7.11,13.25,1.96,48.93,14.24,41.29,5.3,52.28,270,27.26899383983573,7993,2006-05-21,844
1988-11-21,Yordani GARCÍA,2325,10.64,7.07,15.82,1.96,49.66,13.9,36.73,4.7,65.6,300,19.750855578370977,7992,2008-08-22,986
1992-02-10,Kevin MAYER,1151,11.23,7.34,12.44,2.01,48.66,14.74,38.64,4.9,60.96,259,19.345653661875428,7992,2011-06-16,478
1982-06-02,Andres RAJA,152,11,7.38,13.9,2.04,49.12,14.2,39.64,4.55,59.34,277,28.15605749486653,7991,2010-07-29,56
1982-04-03,Jacob MINAH,862,10.79,7.45,13.71,1.97,48.09,14.4,40.02,4.8,52.75,276,27.159479808350444,7991,2009-05-31,367
1987-09-01,Leonel SUÁREZ,1239,11.7,7.1,14.59,2.05,51.35,15.03,45.38,4.5,72.77,267,32.55304585900068,7990,2020-03-21,518
1992-04-01,Martin ROE,1367,11.03,7.5,14.93,1.94,50.96,14.98,45.14,4.8,61.88,283,28.355920602327174,7990,2020-08-09,574
1988-12-05,Florian GEFFROUAIS,669,11.12,7,15.39,1.92,48.64,14.9,42.19,4.4,61.82,254,24.566735112936346,7990,2013-06-30,266
1991-10-27,Adam Sebastian HELCELET,21,11.03,7.22,14.41,1.97,50.1,14.31,43.81,4.75,61.55,283,22.633812457221083,7989,2014-06-15,8
1985-05-03,Carlos Eduardo BEZERRA CHININ,352,10.94,7.21,14.18,2.01,49.76,14.3,43.15,4.6,55.98,270,28.024640657084188,7989,2013-05-12,137
1985-08-07,Norman MÜLLER,1591,10.96,7.48,14.16,1.95,47.68,14.73,40.99,4.8,53.06,274,19.93702943189596,7989,2005-07-15,672
1990-07-22,Curtis BEACH,443,10.66,7.81,12.89,2.05,47.74,14.54,37.21,4.6,35.36,243,22.874743326488705,7989,2013-06-06,174
1985-01-31,Brent NEWDICK,326,11.1,7.36,15.09,1.96,50.22,15.02,46.15,4.7,59.82,278,27.520876112251884,7988,2012-08-09,126
1991-05-03,Marcus NILSSON,1339,11.3,6.86,14.87,1.95,50.3,14.81,44.85,4.8,65.33,266,26.16563997262149,7987,2017-07-02,561
1989-06-07,Eduard MIKHAN,595,10.87,6.95,14.55,1.91,49.55,14.67,49.88,4.85,53.33,274,25.021218343600275,7987,2014-06-15,226
1986-08-13,Gonzalo BARROILHET,728,11.06,7.05,14.21,2.05,51.08,14.23,43.4,5.3,56.24,294,25.19917864476386,7986,2011-10-25,292
1991-05-17,Ashley BRYANT,237,11.09,6.92,13.19,1.95,48.1,14.49,40.83,4.55,70.44,270,21.963039014373717,7985,2013-05-03,89
1995-10-25,Yury YAREMICH,2346,10.96,7.62,12.98,2.07,51.14,14.36,39.49,5.15,59.3,295,22.507871321013006,7985,2018-04-28,994
1993-10-08,Jorge UREÑA,1029,10.93,7.47,12.71,2.03,49.42,14.24,37.51,4.8,55.61,264,22.639288158795345,7985,2016-05-29,425
1985-03-02,Jangy ADDY,906,10.61,7.76,15.38,1.92,48.75,14.15,48.14,4.4,50.71,308,26.529774127310063,7985,2011-09-12,381
1981-03-21,Aleksandr PARKHOMENKO,70,11.29,6.92,15.98,1.94,51.16,14.93,44.86,4.7,69.14,274,26.4476386036961,7984,2007-09-01,25
1993-05-19,Garrett SCANTLING,701,10.89,7.03,13.92,2.05,49.61,14.25,41.21,4.7,64.67,290,21.065023956194388,7984,2014-06-12,282
1984-01-03,Robert Jacob ARNOLD,1790,11.01,6.95,14.69,1.96,49.49,14.17,45.75,4.7,57.82,278,25.478439425051334,7984,2009-06-26,762
1992-11-25,Sergey TIMSHIN,1914,11.04,7.25,13.92,2.12,48.98,14.74,41.69,4.7,54.57,276,22.535249828884325,7984,2015-06-09,814
1979-09-21,William FRULLANI,2276,10.57,7.65,13.88,2.15,48.47,14.28,40.89,4.4,48.68,296,22.69678302532512,7984,2002-06-02,961
1993-10-08,Jorge UREÑA,1029,10.94,7.47,13.43,2.04,49.26,14.13,36.93,4.6,60.87,277,21.75770020533881,7983,2015-07-12,425
1981-08-30,André NIKLAUS,184,11.24,7.14,13.28,2.03,50.18,14.54,43.06,5,59.13,270,21.880903490759753,7983,2003-07-18,67
1995-01-13,Cedric DUBLER,361,10.69,7.59,12.34,2.01,48.39,14.24,40.59,5,54.63,297,23.238877481177276,7983,2018-04-10,138
1992-10-24,Pau TONNESEN,1645,11.32,7.33,13.69,2.01,50.81,14.99,46.31,5.2,60.15,286,23.81656399726215,7982,2016-08-18,700
1991-01-11,Ilya SHKURENYOV,821,11.14,7.27,14,1.97,50.01,14.74,45.35,5.1,58.4,285,28.369609856262834,7982,2019-05-26,341
1982-06-02,Andres RAJA,152,10.85,7.21,14.61,1.99,49.47,14.04,43.39,4.7,57.35,292,29.23750855578371,7982,2011-08-28,56
1986-05-28,Ingmar VOS,827,10.95,7.56,14.06,2.01,50.64,14.63,41.76,4.55,61.66,277,24.16974674880219,7981,2010-07-29,346
1993-02-23,Zachery ZIEMEK,2354,10.81,7.73,12.63,2.08,50.21,15,43.95,5.1,53.9,297,21.297741273100616,7981,2014-06-12,997
1983-03-29,Darius DRAUDVILA,492,10.98,7.24,15.4,1.91,48.78,14.07,49.03,4.5,53.54,289,29.27583846680356,7981,2012-07-07,194
1996-06-18,Timothy DUCKWORTH,2122,10.61,7.72,12.8,2.09,50.06,14.44,42.22,4.9,51.27,297,22.934976043805612,7981,2019-05-26,902
1973-05-23,Klaus AMBROSCH,1162,11.03,7.23,14.43,1.94,50.04,14.56,38.34,4.8,68.29,277,30.023271731690624,7980,2003-06-01,484
1996-02-16,Axel HUBERT,258,11.14,7.41,14.2,1.94,50.83,14.15,42.39,4.75,65.01,284,24.840520191649556,7980,2020-12-19,98
1983-07-18,Mikk PAHAPILL,1489,11.24,7.81,14.04,2.15,52.9,14.72,46.2,4.5,64.67,300,22.95687885010267,7980,2006-07-02,626
1988-08-09,Matthias PREY,1414,11.19,7.37,15.44,1.88,50.32,14.55,47.56,4.26,63.58,271,25.809719370294317,7980,2014-06-01,592
1994-03-04,Steven BASTIEN,2008,10.61,7.28,12.92,1.96,47.78,14.61,38.21,4.91,56.45,275,24.399726214921287,7980,2018-07-28,856
1999-04-02,Makenson GLETTY,1302,10.81,6.8,15.37,2,50.79,14.11,45.01,4.55,61.64,285,21.71663244353183,7978,2020-12-19,547
1981-07-23,Dmitriy KARPOV,557,10.99,7.11,16.21,1.94,48.95,14.5,50.14,5.02,48.59,305,31.87953456536619,7978,2013-06-09,214
1980-08-28,Jaakko OJANIEMI,851,10.9,7.44,15.45,1.98,50.36,15.24,40.78,4.6,62.42,275,24.84599589322382,7977,2005-07-03,359
1988-07-12,Romain MARTIN,1815,10.98,7.22,12.92,2.05,49.12,14.51,37.77,5,61.37,279,23.71252566735113,7977,2012-03-29,775
1979-07-16,Rudy BOURGUIGNON,1834,10.71,7.21,13.83,1.9,49.62,15.01,38,5.25,60,273,25.88911704312115,7977,2005-06-05,782
1988-11-21,Yordani GARCÍA,2325,10.94,6.68,14.22,1.98,48.37,14,40.09,4.9,59.01,276,26.576317590691307,7977,2015-06-20,986
1995-09-15,Jack FLOOD,855,11,7.08,13.8,2.08,49.97,13.99,40.62,4.71,58.9,280,26.817248459958932,7977,2022-07-10,363
1989-11-04,Damian WARNER,457,10.52,7.12,13.74,1.99,49.48,13.61,43.62,4.4,58.69,291,22.401095140314855,7977,2012-03-30,178
1991-01-11,Ilya SHKURENYOV,821,11.04,7.45,13.81,2.06,49.77,14.54,43.53,4.9,58.55,299,23.411362080766597,7977,2014-06-10,341
1989-03-06,Georni JARAMILLO,714,10.66,7.71,14.75,1.89,47.92,13.95,44.45,4.5,57.57,317,29.251197809719372,7977,2018-06-06,287
1985-05-03,Carlos Eduardo BEZERRA CHININ,352,10.88,7.76,13.44,2.09,48.36,14.52,37.01,4.3,51.95,264,22.223134839151268,7977,2007-07-24,137
2001-12-22,Markus ROOTH,1360,11,7.23,14.39,1.96,50.44,14.53,48.09,4.8,58.51,287,20.739219712525667,7976,2022-09-18,568
1979-10-20,Paul TEREK,1650,11.17,7.05,14.97,2,49.05,15.21,44.22,5.2,54.05,279,25.678302532511978,7976,2005-06-24,703
1980-12-10,Roland SCHWARZL,1809,11.09,7.44,14.48,1.97,50.28,14.7,46.15,4.8,54.71,278,24.465434633812457,7975,2005-05-29,770
1989-06-07,Eduard MIKHAN,595,10.72,7.02,14.41,1.97,49.05,14.57,47.71,4.56,52.4,274,23.967145790554415,7975,2013-05-26,226
1980-08-01,Romain BARRAS,1812,11.4,6.86,14.83,1.95,49.61,14.46,44.18,4.9,60.88,268,27.90965092402464,7974,2008-06-29,773
1982-12-28,François GOURMET,687,10.67,7.15,13.74,1.85,47.98,15.02,39.87,5,57.73,265,24.67624914442163,7974,2007-09-01,275
1990-12-24,Thomas VAN DER PLAETSEN,2104,11.31,7.42,12.8,2.09,49.6,14.65,36.87,5.06,60.13,272,20.427104722792606,7973,2011-05-29,893
1991-01-11,Ilya SHKURENYOV,821,11.2,7.31,13.08,1.92,49.63,14.83,44.92,5.25,60.09,281,24.689938398357288,7973,2015-09-20,341
1996-06-18,Timothy DUCKWORTH,2122,10.62,7.87,12.25,2.11,49.18,14.64,40.71,4.97,55.45,315,20.80766598220397,7973,2017-04-09,902
1985-03-13,Simon WALTER,1957,11.02,7.25,13.8,2.04,48.97,14.96,42.94,4.9,55.4,277,26.305270362765228,7973,2011-07-03,833
1988-07-04,Kurt FELIX,1195,11.08,7.73,12.69,2.06,48.82,14.91,39.37,4.3,66.62,275,23.79192334017796,7972,2012-04-19,498
1986-08-13,Gonzalo BARROILHET,728,11.18,6.8,14.49,2.05,51.07,14.12,41.27,5.4,57.25,288,25.99041752224504,7972,2012-08-09,292
1981-04-22,Madis KALLAS,1299,10.95,7.47,14.86,2,50.92,14.52,43.53,4.8,55.54,284,25.193702943189596,7972,2006-07-02,545
1982-12-28,François GOURMET,687,10.71,7.09,14.63,1.87,48.99,14.9,41.71,4.9,56.32,266,25.541409993155373,7971,2008-07-13,275
1982-04-03,Jacob MINAH,862,10.74,7.32,13.92,1.96,47.92,14.44,41.21,4.7,55.16,282,26.220396988364133,7971,2008-06-22,367
1991-08-13,Paweł WIESIOŁEK,1662,10.76,7.23,14.13,2,49.48,15.08,45.53,4.9,52.25,278,27.783709787816566,7971,2019-05-26,707
1980-12-10,Roland SCHWARZL,1809,11.24,7.55,13.85,1.97,50.37,14.53,44.88,5.1,51.08,276,28.470910335386723,7971,2009-05-31,770
1988-12-05,Florian GEFFROUAIS,669,11.17,7.09,14.77,1.92,48.74,14.9,44.4,4.7,58.83,265,26.579055441478438,7970,2015-07-05,266
1991-10-27,Adam Sebastian HELCELET,21,11.04,7.21,14.56,2.05,48.66,14.6,39.99,4.6,59.36,279,19.586584531143053,7969,2011-05-29,8
1976-06-15,Jiří RYBA,961,11.2,6.96,13.63,2.06,49.68,14.62,43.12,4.95,53.92,263,25.253935660506503,7968,2001-09-16,398
1989-06-07,Eduard MIKHAN,595,10.97,7.42,14.15,1.96,48.8,14.82,48,4.6,50.74,273,24.177960301163587,7968,2013-08-11,226
1988-12-05,Florian GEFFROUAIS,669,11.17,7,15.63,1.92,49.85,15.13,45.3,4.6,61,261,25.467488021902806,7967,2014-05-25,266
2001-12-22,Markus ROOTH,1360,11.19,7.25,13,1.93,49.46,14.61,47.31,4.9,59.53,276,19.550992470910334,7967,2021-07-11,568
1975-08-13,Stephen MOORE,2003,10.83,7.4,12.84,2.12,47.18,14.5,39.59,4.6,49.61,277,27.800136892539356,7967,2003-06-01,853
1980-08-01,Romain BARRAS,1812,11.32,7.01,14.97,1.99,49.21,14.49,42.28,4.61,63.4,273,22.850102669404517,7966,2003-06-08,773
1991-10-27,Adam Sebastian HELCELET,21,10.81,7.28,13.85,2.04,48.82,14.35,37.77,4.6,61.21,283,19.71526351813826,7966,2011-07-15,8
1981-04-25,Jon Ryan HARLAN,993,10.94,6.72,16.02,2.1,50.54,14.17,42.74,4.8,59.64,301,25.336071184120467,7966,2006-08-26,410
1997-10-12,Andy PRECIADO,189,11.34,7.04,15.62,2.09,51.37,14.38,48.82,4.6,57.57,288,24.720054757015742,7966,2022-07-02,69
1989-11-01,Mihail DUDAŠ,1474,10.81,7.63,13.08,2,48.73,15.37,42.37,4.5,56.88,265,20.57494866529774,7966,2010-05-30,619
2001-06-29,Baptiste THIERY,265,11,7.08,11.49,1.87,47.46,15.05,42.89,5.5,53.68,262,20.98836413415469,7966,2022-06-25,103
1987-09-01,Leonel SUÁREZ,1239,11.54,6.97,13.43,2.01,50.44,15,46.87,4.65,69.24,265,31.808350444900753,7965,2019-06-23,518
1993-01-21,Pieter BRAUN,1700,11.17,7.29,14.37,2.02,49.09,14.61,46.51,4.45,56.51,276,25.650924024640656,7965,2018-09-16,723
1982-01-24,Hamdi DHOUIBI,749,10.74,7.29,12.58,1.97,48.48,14.48,43.96,4.8,55.12,279,20.539356605065024,7965,2002-08-09,305
1989-01-29,John LANE,988,10.73,7.42,13.06,2.05,48.53,14.57,43.06,5,48.68,290,28.202600958247775,7965,2017-04-13,408
1998-03-12,Maximilian VOLLMER,1438,10.84,7.06,15.03,1.89,48.38,14.94,39.29,4.9,60.71,274,21.14715947980835,7964,2019-05-05,603
1982-06-02,Andres RAJA,152,10.96,7.58,14.33,2.01,49.33,14.39,38.37,4.7,56.58,282,26.075290896646134,7964,2008-06-29,56
1993-02-23,Zachery ZIEMEK,2354,10.68,7.31,13.28,1.99,52.13,14.88,48.32,5.3,56,299,22.16016427104723,7964,2015-04-23,997
1985-08-26,Oleksiy KASYANOV,1602,10.75,7.59,14.45,1.96,48.35,14.84,42.89,4.1,55.84,267,21.87542778918549,7964,2007-07-12,677
1982-12-16,Hans Olav ULDAL,752,10.95,7.23,13.88,1.95,50.47,14.59,44.78,4.5,63.81,271,24.55852156057495,7963,2007-07-08,307
1973-05-23,Klaus AMBROSCH,1162,10.96,7.34,13.73,1.92,50.43,14.62,42.07,4.7,69.38,284,28.10677618069815,7962,2001-07-01,484
1980-01-03,Bryan CLAY,340,10.51,5.54,15.2,2,48.52,13.94,49.88,4.9,67.02,322,25.401779603011637,7961,2005-05-29,132
1998-03-12,Maximilian VOLLMER,1438,10.72,6.88,13.95,1.96,48.67,14.83,40.33,4.61,64.84,271,24.17248459958932,7961,2022-05-14,603
1988-11-21,Yordani GARCÍA,2325,10.81,6.83,14.58,2.01,48.69,14.25,40.34,4.5,64.7,285,27.73990417522245,7961,2016-08-18,986
1989-11-04,Damian WARNER,457,10.59,7.11,12.96,1.94,48.58,13.78,39.59,4.56,57,270,22.559890485968516,7961,2012-05-27,178
1986-06-18,Edgars ERIŅŠ,592,10.81,7.04,13.95,1.91,48.08,14.8,48.17,4.3,52.97,255,20.993839835728952,7961,2007-06-16,225
1985-05-04,Nikolay SHUBENOK,1575,11.52,7.2,14.31,2.01,49.79,14.78,44.06,4.6,64.31,269,24.18069815195072,7960,2009-07-09,664
1994-07-30,Felipe DOS SANTOS,650,10.51,7.13,13.56,1.92,49.63,14.2,41.49,4.9,58.14,285,26.836413415468858,7960,2021-05-31,253
1982-06-02,Andres RAJA,152,10.79,7.53,14.58,1.93,49.25,14.32,41.7,4.65,56.14,286,31.173169062286107,7960,2013-08-04,56
1985-08-07,Norman MÜLLER,1591,11.07,7.31,14.19,2,49.59,14.85,43.92,4.76,55.21,271,27.800136892539356,7960,2013-05-26,672
1979-02-12,Stefan DREWS,1978,10.93,7.48,13,1.89,48.83,14.49,39.47,5.4,49.38,271,27.59479808350445,7960,2006-09-17,844
1967-12-16,Indrek KASEORG,824,11.31,7.2,14,2.01,49.19,14.63,38.56,4.8,64.43,272,33.541409993155376,7959,2001-07-01,343
1983-12-03,Aleksey DROZDOV,78,11.24,6.85,16.27,2.05,51.59,15.67,46.67,4.86,63.88,280,26.795345653661876,7959,2010-09-19,30
1986-05-28,Ingmar VOS,827,11.23,7.44,14.34,2.07,50.64,14.36,42.52,4.4,62.73,281,28.10677618069815,7959,2014-07-06,346
1985-09-27,Massimo BERTOCCHI,1380,10.99,7.34,14.1,1.91,48.96,14.07,44.32,5.2,47.89,287,22.677618069815196,7959,2008-06-01,581
2001-03-04,Aleksandr KOMAROV,67,10.94,7.1,13.88,1.99,48.08,14.87,40.83,4.8,57.22,271,21.478439425051334,7958,2022-08-26,23
1987-06-27,Luiz Alberto DE ARAUJO,1286,10.83,7.16,15.37,1.98,48.91,14.4,44.42,4.7,52.59,289,25.949349760438057,7958,2013-06-08,537
1978-10-13,Sebastian KNABE,1900,11.02,7.65,13.94,2,48.89,14.35,43.34,4.7,52.02,287,24.632443531827516,7958,2003-06-01,810
1985-08-26,Oleksiy KASYANOV,1602,10.76,7.31,14.55,1.98,49.02,13.98,41.42,4.6,49.93,276,31.849418206707735,7958,2017-07-02,677
1993-12-13,Ruben GADO,1831,10.75,7.43,12.9,1.9,48.03,15.24,37.46,5.15,56.28,266,24.758384668035593,7957,2018-09-16,781
1988-07-12,Romain MARTIN,1815,11.13,6.7,13.38,2.05,49.08,14.6,40.74,4.9,64.16,273,23.904175222450377,7956,2012-06-07,775
1995-03-10,Elmo SAVOLA,613,10.84,7.29,13.97,1.96,49.14,14.21,37.35,4.7,61.89,279,22.351813826146476,7956,2017-07-16,233
1988-11-21,Yordani GARCÍA,2325,10.8,6.75,14.48,1.99,48.76,14.24,42.27,4.6,59.85,278,23.71526351813826,7956,2012-08-09,986
1987-04-28,Yunior DIAZ,2342,11.27,7.74,14.1,1.95,47.59,15.06,44,4.5,57.84,279,24.903490759753595,7956,2012-03-23,992
1983-11-07,Alexis CHIVÁS,112,10.6,7.19,15.2,2.02,51.3,13.9,49.45,4.6,55.68,302,24.334017796030118,7956,2008-03-08,44
1991-10-27,Adam Sebastian HELCELET,21,11.12,7.34,14.9,1.98,50.07,14.39,39.75,4.6,65.32,284,22.795345653661876,7955,2014-08-13,8
1985-02-04,Pelle RIETVELD,1666,10.9,7.27,13.8,1.87,48.67,14.62,35.84,4.9,63.35,266,22.431211498973305,7955,2007-07-12,710
1991-10-27,Adam Sebastian HELCELET,21,10.95,7.17,14.37,1.98,49.83,14.68,40.05,4.9,61.48,280,22.691307323750856,7955,2014-07-06,8
1992-01-25,Kevin LAZAS,1150,11.05,7.33,14.09,1.99,51.34,15.12,40.71,5.1,60.09,271,20.366872005475702,7955,2012-06-07,477
1985-08-07,Norman MÜLLER,1591,10.85,7.15,14.88,1.92,49.12,15,42.15,4.8,58.97,274,28.892539356605067,7955,2014-06-29,672
1982-12-28,François GOURMET,687,10.76,7.22,14.31,1.87,48.93,14.91,39.75,4.85,57.95,264,24.59958932238193,7955,2007-08-04,275
1983-09-23,Nadir EL FASSI,1516,11.02,7.57,13.06,1.94,49.87,14.78,43.56,4.7,55.8,261,22.77344284736482,7955,2006-07-02,639
1981-03-21,Aleksandr PARKHOMENKO,70,11.29,7.18,15.14,1.97,51.11,15.18,40.24,4.8,69.88,272,22.20123203285421,7954,2003-06-03,25
1986-05-23,Aleksandr TABALA,73,11.75,7.02,14.04,2.06,51.85,14.86,48,5,63.24,273,25.048596851471594,7954,2011-06-10,28
1990-03-16,Dominik DISTELBERGER,572,10.84,7.33,13.4,1.89,48.61,14.39,38.09,4.8,61.83,273,26.425735797399042,7954,2016-08-18,218
1987-06-27,Luiz Alberto DE ARAUJO,1286,10.92,7.12,14.22,1.93,49.88,14.5,46.41,4.8,56.45,278,30.973305954825463,7954,2018-06-17,537
1990-02-18,Gray HORN,733,10.93,7.6,13.49,1.96,50.66,14.41,38.34,5,56.31,273,22.34360027378508,7954,2012-06-23,294
1991-10-16,José MENDIETA,1057,11.05,7.36,15.35,1.98,49.59,14.44,41.32,4.2,64.55,279,21.418206707734427,7953,2013-03-17,436
1996-01-22,Pierce LEPAGE,1694,10.65,7.69,13.71,2.03,47.49,14.55,37.7,4.9,48.52,295,20.465434633812457,7953,2016-07-10,720
1986-07-24,Keisuke USHIRO,1132,11.3,6.83,14.14,1.98,50.43,15.09,49.9,4.9,66.63,286,30.069815195071868,7952,2016-08-18,470
1992-02-10,Kevin MAYER,1151,11.32,7.17,14.05,2.05,48.76,15.59,41.2,4.7,62.41,263,20.49555099247091,7952,2012-08-09,478
1990-12-24,Thomas VAN DER PLAETSEN,2104,11.34,7.08,13.75,2.1,50.42,14.59,41.85,5.2,60,290,24.539356605065024,7952,2015-07-09,893
1990-10-20,Sergey SVIRIDOV,1913,11.24,7.53,14.42,1.89,49.25,15.06,47.58,4.7,55.34,270,23.709787816564,7952,2014-07-06,813
1994-07-30,Felipe DOS SANTOS,650,10.48,7.55,13.27,1.91,47.73,14.03,41.5,4.3,54.98,282,20.199863107460644,7952,2014-10-11,253
1986-08-13,Gonzalo BARROILHET,728,11.09,6.73,13.77,1.96,49.82,14.04,42.93,5.3,54.85,277,25.817932922655714,7952,2012-06-07,292
1981-07-23,Dmitriy KARPOV,557,11.02,6.86,15.27,2.05,49.45,14.46,48.93,4.8,51.38,293,28.076659822039698,7952,2009-08-20,214
1985-08-26,Oleksiy KASYANOV,1602,10.69,7.49,14.63,1.91,48.21,14.71,42.25,4.35,51.21,264,23.052703627652292,7951,2008-09-14,677
1982-12-28,François GOURMET,687,10.61,7.19,14.16,1.89,47.77,14.81,37.37,4.8,56.31,267,22.72416153319644,7950,2005-09-18,275
1994-05-16,Kristjan ROSENBERG,1185,11.05,7.16,14.59,2.1,48.87,15.15,41.1,4.85,52.37,274,24.95003422313484,7950,2019-04-28,492
1974-03-01,Jan PODĚBRADSKÝ,901,11.01,7.1,14.64,1.91,48.17,14.56,40.34,4.75,52.35,257,27.54551676933607,7950,2001-09-16,378
1991-10-27,Adam Sebastian HELCELET,21,11.18,6.84,14.67,1.99,49.41,14.51,44.04,4.65,65.62,282,25.89185489390828,7949,2017-09-17,8
1990-01-13,Simone CAIROLI,1961,10.94,7.49,13.25,2.05,48.77,14.66,35.3,4.6,59.62,268,28.566735112936346,7949,2018-08-08,836
1976-06-15,Jiří RYBA,961,11.24,6.96,13.53,2.04,49.96,14.71,43,5,58.6,270,25.04312114989733,7949,2001-07-01,398
